NPRI_ID,year,Company,Facility,parameter,metric,metric_unit,province,latitude,longitude,sector,airzone
7932,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",Total particulate matter,60.0084,tonnes,BC,52.94626,-122.4882,19,Central Interior
7932,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",PM10 - Particulate Matter <= 10 Micrometers,2.4139,tonnes,BC,52.94626,-122.4882,19,Central Interior
7932,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",PM10 - Particulate Matter <= 10 Micrometers,21.6306,tonnes,BC,52.94626,-122.4882,19,Central Interior
7932,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",pm25,0.2414,tonnes,BC,52.94626,-122.4882,19,Central Interior
7932,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",pm25,8.7727,tonnes,BC,52.94626,-122.4882,19,Central Interior
7932,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",Volatile Organic Compounds (VOCs),4.2623,tonnes,BC,52.94626,-122.4882,19,Central Interior
7932,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",Volatile Organic Compounds (VOCs),15.7748,tonnes,BC,52.94626,-122.4882,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",no2,16.7697,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Formaldehyde,9.4379,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Carbon monoxide,34.2113,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Methanol,19.1195,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Cadmium (and its compounds),4.1989,kg,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Lead (and its compounds),9.02,kg,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Selenium (and its compounds),0.0656,kg,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Total particulate matter,51.8256,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Total particulate matter,8.5607,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",PM10 - Particulate Matter <= 10 Micrometers,14.7727,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",PM10 - Particulate Matter <= 10 Micrometers,3.384,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",pm25,1.4773,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",pm25,1.6701,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Volatile Organic Compounds (VOCs),4.6048,tonnes,BC,52.1541,-122.1716,19,Central Interior
7933,2021,Williams Lake Lumber (Div of West Fraser Mills Ltd.),"WILLIAMS LAKE PLYWOOD, A Division of West Fraser Mills Ltd.",Volatile Organic Compounds (VOCs),64.751,tonnes,BC,52.1541,-122.1716,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,Total particulate matter,9.2759,tonnes,BC,52.1561,-122.1787,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,Total particulate matter,13.0506,tonnes,BC,52.1561,-122.1787,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,PM10 - Particulate Matter <= 10 Micrometers,2.6475,tonnes,BC,52.1561,-122.1787,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,PM10 - Particulate Matter <= 10 Micrometers,5.2335,tonnes,BC,52.1561,-122.1787,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,pm25,0.2647,tonnes,BC,52.1561,-122.1787,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,pm25,2.6279,tonnes,BC,52.1561,-122.1787,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,Volatile Organic Compounds (VOCs),183.4683,tonnes,BC,52.1561,-122.1787,19,Central Interior
7939,2021,Tolko Industries Ltd.,Soda Creek,Volatile Organic Compounds (VOCs),0.5101,tonnes,BC,52.1561,-122.1787,19,Central Interior
7941,2021,Tolko Industries Ltd.,Armstrong Division,no2,73.8494,tonnes,BC,50.3873,-119.2263,19,Southern Interior
7941,2021,Tolko Industries Ltd.,Armstrong Division,Total particulate matter,85.87,tonnes,BC,50.3873,-119.2263,19,Southern Interior
7941,2021,Tolko Industries Ltd.,Armstrong Division,PM10 - Particulate Matter <= 10 Micrometers,23.1812,tonnes,BC,50.3873,-119.2263,19,Southern Interior
7941,2021,Tolko Industries Ltd.,Armstrong Division,pm25,6.4705,tonnes,BC,50.3873,-119.2263,19,Southern Interior
7941,2021,Tolko Industries Ltd.,Armstrong Division,Volatile Organic Compounds (VOCs),6.2406,tonnes,BC,50.3873,-119.2263,19,Southern Interior
7941,2021,Tolko Industries Ltd.,Armstrong Division,Volatile Organic Compounds (VOCs),162.6736,tonnes,BC,50.3873,-119.2263,19,Southern Interior
7942,2021,Coastland Wood Industries Ltd.,"Coastland Wood Industries Ltd., Annacis Division",no2,14.68,tonnes,BC,49.180279,-122.935438,19,Lower Fraser Valley
7942,2021,Coastland Wood Industries Ltd.,"Coastland Wood Industries Ltd., Annacis Division",Carbon monoxide,41.56,tonnes,BC,49.180279,-122.935438,19,Lower Fraser Valley
7942,2021,Coastland Wood Industries Ltd.,"Coastland Wood Industries Ltd., Annacis Division",PM10 - Particulate Matter <= 10 Micrometers,0.621,tonnes,BC,49.180279,-122.935438,19,Lower Fraser Valley
7942,2021,Coastland Wood Industries Ltd.,"Coastland Wood Industries Ltd., Annacis Division",pm25,0.621,tonnes,BC,49.180279,-122.935438,19,Lower Fraser Valley
7942,2021,Coastland Wood Industries Ltd.,"Coastland Wood Industries Ltd., Annacis Division",Volatile Organic Compounds (VOCs),71.12,tonnes,BC,49.180279,-122.935438,19,Lower Fraser Valley
7944,2021,Comox Valley Regional District,Comox Valley Water Pollution Control Centre,Ammonia (total),12.16335,tonnes,BC,49.6804,-124.8875,18,Georgia Strait
7944,2021,Comox Valley Regional District,Comox Valley Water Pollution Control Centre,Ammonia (total),139.43426,tonnes,BC,49.6804,-124.8875,18,Georgia Strait
7944,2021,Comox Valley Regional District,Comox Valley Water Pollution Control Centre,Phosphorus (total),11.52882,tonnes,BC,49.6804,-124.8875,18,Georgia Strait
7948,2021,Houweling Nurseries Ltd.,Houweling Nurseries Ltd. - Delta,PM10 - Particulate Matter <= 10 Micrometers,0.537,tonnes,BC,49.052673,-123.04118,11,Lower Fraser Valley
7948,2021,Houweling Nurseries Ltd.,Houweling Nurseries Ltd. - Delta,pm25,0.537,tonnes,BC,49.052673,-123.04118,11,Lower Fraser Valley
7957,2021,Westcoast Energy Inc.,CS8B - Othello,no2,31.419335,tonnes,BC,49.382,-121.366,9,Lower Fraser Valley
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,no2,239.4047,tonnes,BC,56.6375,-121.6608,16,Northeast
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,Carbon monoxide,89.6216,tonnes,BC,56.6375,-121.6608,16,Northeast
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,so2,15.1806,tonnes,BC,56.6375,-121.6608,16,Northeast
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,Total particulate matter,0.1735,tonnes,BC,56.6375,-121.6608,16,Northeast
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,PM10 - Particulate Matter <= 10 Micrometers,0.1735,tonnes,BC,56.6375,-121.6608,16,Northeast
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,pm25,0.1735,tonnes,BC,56.6375,-121.6608,16,Northeast
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,Volatile Organic Compounds (VOCs),2.1159,tonnes,BC,56.6375,-121.6608,16,Northeast
7958,2021,NorthRiver Midstream Inc.,Booster Station 3 - Kobes Creek,Volatile Organic Compounds (VOCs),11.136,tonnes,BC,56.6375,-121.6608,16,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,no2,243.4681,tonnes,BC,56.1447,-120.6686,4,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,Carbon monoxide,134.7166,tonnes,BC,56.1447,-120.6686,4,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,so2,2.4956,tonnes,BC,56.1447,-120.6686,4,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,Total particulate matter,2.2336,tonnes,BC,56.1447,-120.6686,4,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,PM10 - Particulate Matter <= 10 Micrometers,2.2336,tonnes,BC,56.1447,-120.6686,4,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,pm25,2.2336,tonnes,BC,56.1447,-120.6686,4,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,Volatile Organic Compounds (VOCs),0,tonnes,BC,56.1447,-120.6686,4,Northeast
7959,2021,NorthRiver Midstream Inc.,McMahon Cogen Plant,Volatile Organic Compounds (VOCs),9.3775,tonnes,BC,56.1447,-120.6686,4,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,no2,145.7913,tonnes,BC,56.6583,-121.2033,16,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,Carbon monoxide,128.8976,tonnes,BC,56.6583,-121.2033,16,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,so2,0.8379,tonnes,BC,56.6583,-121.2033,16,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,Total particulate matter,0.3578,tonnes,BC,56.6583,-121.2033,16,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,PM10 - Particulate Matter <= 10 Micrometers,0.3578,tonnes,BC,56.6583,-121.2033,16,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,pm25,0.3578,tonnes,BC,56.6583,-121.2033,16,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,Volatile Organic Compounds (VOCs),1.1372,tonnes,BC,56.6583,-121.2033,16,Northeast
7961,2021,NorthRiver Midstream Inc.,Booster Station 6 - Bluehills,Volatile Organic Compounds (VOCs),2.1484,tonnes,BC,56.6583,-121.2033,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,no2,31.9087,tonnes,BC,56.944561,-122.074761,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,Carbon monoxide,10.2386,tonnes,BC,56.944561,-122.074761,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,so2,0.6958,tonnes,BC,56.944561,-122.074761,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,Total particulate matter,0.0242,tonnes,BC,56.944561,-122.074761,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,PM10 - Particulate Matter <= 10 Micrometers,0.0242,tonnes,BC,56.944561,-122.074761,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,pm25,0.0242,tonnes,BC,56.944561,-122.074761,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,Volatile Organic Compounds (VOCs),1.4645,tonnes,BC,56.944561,-122.074761,16,Northeast
7968,2021,NorthRiver Midstream Inc.,Booster Station 18 - Beg-Jedney,Volatile Organic Compounds (VOCs),3.8692,tonnes,BC,56.944561,-122.074761,16,Northeast
7972,2021,Russel Metals Inc.,AJF Nanaimo,Manganese (and its compounds),0.001,tonnes,BC,49.1805,-123.9888,11,Georgia Strait
7973,2021,Kelowna Ready Mix Inc.,Westside,PM10 - Particulate Matter <= 10 Micrometers,1.168,tonnes,BC,49.8667,-119.58148,2,Southern Interior
7983,2021,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,no2,18.23,tonnes,BC,49.1678,-122.9386,2,Lower Fraser Valley
7983,2021,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,Carbon monoxide,17,tonnes,BC,49.1678,-122.9386,2,Lower Fraser Valley
7983,2021,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,so2,0.26,tonnes,BC,49.1678,-122.9386,2,Lower Fraser Valley
7983,2021,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,Total particulate matter,0.346,tonnes,BC,49.1678,-122.9386,2,Lower Fraser Valley
7983,2021,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,PM10 - Particulate Matter <= 10 Micrometers,0.047,tonnes,BC,49.1678,-122.9386,2,Lower Fraser Valley
7983,2021,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,pm25,0.047,tonnes,BC,49.1678,-122.9386,2,Lower Fraser Valley
7983,2021,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,Volatile Organic Compounds (VOCs),1.491,tonnes,BC,49.1678,-122.9386,2,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Ethylbenzene,3.19,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Methyl isobutyl ketone,2.24,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Toluene,10.55,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,2-Butoxyethanol,0.021,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Xylene (all isomers),13.85,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Methanol,3.173,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Isopropyl alcohol,7.1,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,n-Butyl alcohol,0.257,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,i-Butyl alcohol,9.04,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Methyl ethyl ketone,8.22,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Naphthalene,0.017,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Cumene,0.005,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7989,2021,Columbia Kitchen Cabinets Ltd.,COLUMBIA KITCHEN CABINETS - ABBOTSFORD,Volatile Organic Compounds (VOCs),88.63,tonnes,BC,49.0425,-122.3601,6,Lower Fraser Valley
7990,2021,Coquitlam Concrete 1993 Ltd.,COQUITLAM CONCRETE (1993) - COQUITLAM,PM10 - Particulate Matter <= 10 Micrometers,1.103,tonnes,BC,49.308,-122.774,2,Lower Fraser Valley
7992,2021,Corporation of the District of North Cowichan,Duncan/North Cowichan Joint Utilities Board Lagoons,Ammonia (total),164.79,tonnes,BC,48.7777,-123.6809,18,Georgia Strait
7992,2021,Corporation of the District of North Cowichan,Duncan/North Cowichan Joint Utilities Board Lagoons,Nitrate ion in solution at pH >= 6.0,0.34,tonnes,BC,48.7777,-123.6809,18,Georgia Strait
7992,2021,Corporation of the District of North Cowichan,Duncan/North Cowichan Joint Utilities Board Lagoons,Phosphorus (total),32.11,tonnes,BC,48.7777,-123.6809,18,Georgia Strait
8635,2021,Bluewave Energy Ltd.,Bluewave - Fort Nelson Terminal,Toluene,0.06,tonnes,BC,58.7438,-122.6922,9,Northeast
8635,2021,Bluewave Energy Ltd.,Bluewave - Fort Nelson Terminal,n-Hexane,0.082,tonnes,BC,58.7438,-122.6922,9,Northeast
8635,2021,Bluewave Energy Ltd.,Bluewave - Fort Nelson Terminal,Xylene (all isomers),0.028,tonnes,BC,58.7438,-122.6922,9,Northeast
8635,2021,Bluewave Energy Ltd.,Bluewave - Fort Nelson Terminal,Benzene,0.052,tonnes,BC,58.7438,-122.6922,9,Northeast
8635,2021,Bluewave Energy Ltd.,Bluewave - Fort Nelson Terminal,"1,2,4-Trimethylbenzene",0.004,tonnes,BC,58.7438,-122.6922,9,Northeast
8635,2021,Bluewave Energy Ltd.,Bluewave - Fort Nelson Terminal,Volatile Organic Compounds (VOCs),4.4,tonnes,BC,58.7438,-122.6922,9,Northeast
8688,2021,Transcontinental Inc,Transcontinental Vancouver,Volatile Organic Compounds (VOCs),7.982,tonnes,BC,49.1636,-122.9659,6,Lower Fraser Valley
8688,2021,Transcontinental Inc,Transcontinental Vancouver,Volatile Organic Compounds (VOCs),3.159,tonnes,BC,49.1636,-122.9659,6,Lower Fraser Valley
10211,2021,IMPERIAL OIL,Nanaimo Terminal,Ethylbenzene,0.03,tonnes,BC,49.19235,-123.9501,9,Georgia Strait
10211,2021,IMPERIAL OIL,Nanaimo Terminal,Toluene,0.3,tonnes,BC,49.19235,-123.9501,9,Georgia Strait
10211,2021,IMPERIAL OIL,Nanaimo Terminal,n-Hexane,0.55,tonnes,BC,49.19235,-123.9501,9,Georgia Strait
10211,2021,IMPERIAL OIL,Nanaimo Terminal,Xylene (all isomers),0.1,tonnes,BC,49.19235,-123.9501,9,Georgia Strait
10211,2021,IMPERIAL OIL,Nanaimo Terminal,"1,2,4-Trimethylbenzene",0.01,tonnes,BC,49.19235,-123.9501,9,Georgia Strait
10211,2021,IMPERIAL OIL,Nanaimo Terminal,Volatile Organic Compounds (VOCs),0.2,tonnes,BC,49.19235,-123.9501,9,Georgia Strait
10211,2021,IMPERIAL OIL,Nanaimo Terminal,Volatile Organic Compounds (VOCs),87.5,tonnes,BC,49.19235,-123.9501,9,Georgia Strait
10238,2021,IMPERIAL OIL,Lougheed Terminal,Ethylbenzene,0.02,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Toluene,0.1,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,n-Hexane,0.2,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Anthracene,0.001179,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Anthracene,9.78e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Pyrene,0.005,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Pyrene,0.004,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Xylene (all isomers),0.1,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Benzo[ghi]perylene,8.71e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Benzo[ghi]perylene,7.17e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,"Indeno[1,2,3-cd]pyrene",5.03e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,"Indeno[1,2,3-cd]pyrene",4.17e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Perylene,2.83e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Perylene,2.35e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Fluoranthene,9.21e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Fluoranthene,7.98e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Chrysene,4.42e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Chrysene,3.91e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Benz[a]anthracene,6.16e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Benz[a]anthracene,5.14e-4,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Methanol,0.07,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Benzene,0.04,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Phenanthrene,0.025822,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Phenanthrene,0.021425,kg,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,"1,2,4-Trimethylbenzene",0.03,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Volatile Organic Compounds (VOCs),0.5,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10238,2021,IMPERIAL OIL,Lougheed Terminal,Volatile Organic Compounds (VOCs),16,tonnes,BC,49.2547,-122.9275,9,Lower Fraser Valley
10489,2021,Masonite International Corporation,Yarrow FLUSH DOOR PLANT,PM10 - Particulate Matter <= 10 Micrometers,0.88,tonnes,BC,49.0806,-122.06468,19,Lower Fraser Valley
10489,2021,Masonite International Corporation,Yarrow FLUSH DOOR PLANT,pm25,0.65,tonnes,BC,49.0806,-122.06468,19,Lower Fraser Valley
10489,2021,Masonite International Corporation,Yarrow FLUSH DOOR PLANT,Volatile Organic Compounds (VOCs),1.96,tonnes,BC,49.0806,-122.06468,19,Lower Fraser Valley
11206,2021,Weston Bakeries,Weston Bakeries Langley,Volatile Organic Compounds (VOCs),92.573,tonnes,BC,49.0984,-122.4633,6,Lower Fraser Valley
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,no2,114.0587,tonnes,BC,56.5024,-121.2023,16,Northeast
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,Carbon monoxide,8.01179,tonnes,BC,56.5024,-121.2023,16,Northeast
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,so2,54.64687,tonnes,BC,56.5024,-121.2023,16,Northeast
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,Total particulate matter,0.08474,tonnes,BC,56.5024,-121.2023,16,Northeast
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,PM10 - Particulate Matter <= 10 Micrometers,0.08474,tonnes,BC,56.5024,-121.2023,16,Northeast
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,pm25,0.08474,tonnes,BC,56.5024,-121.2023,16,Northeast
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,Volatile Organic Compounds (VOCs),2.00784,tonnes,BC,56.5024,-121.2023,16,Northeast
15255,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 10-35,Volatile Organic Compounds (VOCs),13.6877,tonnes,BC,56.5024,-121.2023,16,Northeast
15257,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 11-30,no2,46.42317,tonnes,BC,56.4892,-121.1504,16,Northeast
15257,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 11-30,Carbon monoxide,3.16522,tonnes,BC,56.4892,-121.1504,16,Northeast
15257,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 11-30,so2,0,tonnes,BC,56.4892,-121.1504,16,Northeast
15257,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 11-30,Total particulate matter,0.06809,tonnes,BC,56.4892,-121.1504,16,Northeast
15257,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 11-30,PM10 - Particulate Matter <= 10 Micrometers,0.06809,tonnes,BC,56.4892,-121.1504,16,Northeast
15257,2021,Canadian Natural Resources Limited,Stoddart Comp Stn 11-30,pm25,0.06809,tonnes,BC,56.4892,-121.1504,16,Northeast
